iShares Russell 3000 ETF,,,,,,,,,
Inception Date,22-May-00,,,,,,,,
Fund Holdings as of,6-Jun-14,,,,,,,,
Total Net Assets ($000s),"$5,728.4 M",,,,,,,,
Number of Securities,"2,986",,,,,,,,
Stock,99.84%,,,,,,,,
Bond,0.00%,,,,,,,,
Cash,0.00%,,,,,,,,
Other,0.16%,,,,,,,,
 ,,,,,,,,,
Ticker,ISIN,SEDOL,Name,Weight (%),Sector,Market Value,Shares,Price,Exchange
VDSI,US92230Y1047,2245229,VASCO DATA SECURITY INTERNATIONAL,0,Technology,"$83,544 ","7,486",11.16,NASDAQ
MSEX,US5966801087,2589466,MIDDLESEX WATER CO.,0,Utilities,"$83,504 ","4,005",20.85,NASDAQ
XOXO,US9837721045,2526991,XO GROUP INC.,0,Consumer Discretionary,"$83,397 ","6,973",11.96,New York Stock Exchange Inc.
ELRC,US2852181039,2310387,ELECTRO RENT CORP.,0,Producer Durables,"$83,415 ","5,028",16.59,NASDAQ
RIGL,US7665596034,2833936,RIGEL PHARMACEUTICALS INC.,0,Health Care,"$83,372 ","22,292",3.74,NASDAQ
LIOX,US5362521099,2479738,LIONBRIDGE TECHNOLOGIES INC.,0,Technology,"$83,253 ","14,735",5.65,NASDAQ
GSBC,US3909051076,2387002,GREAT SOUTHERN BANCORP INC.,0,Financial Services,"$83,053 ","2,762",30.07,NASDAQ
HHS,US4161961036,2410812,HARTE-HANKS INC.,0,Consumer Discretionary,"$82,446 ","11,778",7,New York Stock Exchange Inc.
VEEV,US9224751084,BFH3N85,VEEVA SYSTEMS INC CLASS A,0,Health Care,"$82,400 ","3,896",21.15,New York Stock Exchange Inc.
DFRG,US2450771025,B8B2044,DEL FRISCOS RESTAURANT GROUP INC,0,Consumer Discretionary,"$82,238 ","3,019",27.24,NASDAQ
DEST,US25065D1000,2605919,DESTINATION MATERNITY CORP.,0,Consumer Discretionary,"$82,069 ","3,576",22.95,NASDAQ
CTREV,US14174T1079,BMP8TL6,CARETRUST REIT INC WHEN ISSUED,0,Financial Services,"$82,077 ","4,645",17.67,NASDAQ
CTRN,US17306X1028,B06FLD8,CITI TRENDS INC.,0,Consumer Discretionary,"$82,033 ","3,864",21.23,NASDAQ
SPA,US8472351084,2832621,SPARTON CORP.,0,Technology,"$81,840 ","2,701",30.3,New York Stock Exchange Inc.
ZIGO,US9898551018,2990091,ZYGO CORP.,0,Producer Durables,"$81,867 ","4,244",19.29,NASDAQ
BOOM,US2678881051,2326049,DYNAMIC MATERIALS CORP.,0,Materials & Processing,"$81,763 ","3,693",22.14,NASDAQ
MNI,US5794891052,2574484,MCCLATCHY CO. CL A,0,Consumer Discretionary,"$81,587 ","14,834",5.5,New York Stock Exchange Inc.
BBRG,US10567B1098,B4PXJW6,BRAVO BRIO RESTAURANT GROUP INC.,0,Consumer Discretionary,"$81,026 ","5,125",15.81,NASDAQ
BPZ,US0556391086,2155458,BPZ RESOURCES INC.,0,Energy,"$81,011 ","27,185",2.98,New York Stock Exchange Inc.
FLIC,US3207341062,2355913,FIRST OF LONG ISLAND CORP.,0,Financial Services,"$80,944 ","2,067",39.16,NASDAQ
GIFI,US4023071024,2412636,GULF ISLAND FABRICATION INC.,0,Energy,"$80,806 ","3,817",21.17,NASDAQ
HELI,KYG070211019,BHZ7XD8,CHC GROUP LTD,0,Producer Durables,"$80,673 ","10,887",7.41,New York Stock Exchange Inc.
FRP,US3055603027,B4YR1W3,FAIRPOINT COMMUNICATIONS INC.,0,Utilities,"$80,526 ","5,596",14.39,NASDAQ
CENTA,US1535272058,B1P36Y6,CENTRAL GARDEN & PET CO. CL A,0,Consumer Discretionary,"$79,940 ","10,068",7.94,NASDAQ
IMMR,US4525211078,2517854,IMMERSION CORP.,0,Technology,"$79,719 ","7,267",10.97,NASDAQ
CEMP,US15130J1097,B73B6X3,CEMPRA INC,0,Health Care,"$79,495 ","8,430",9.43,NASDAQ
FC,US3534691098,2352839,FRANKLIN COVEY CO.,0,Consumer Discretionary,"$79,358 ","3,527",22.5,New York Stock Exchange Inc.
ORN,US68628V3087,B1WTHL1,ORION MARINE GROUP INC.,0,Producer Durables,"$79,313 ","6,939",11.43,New York Stock Exchange Inc.
HCOM,US4200311060,B4ZDRV1,HAWAIIAN TELCOM HOLDCO INC.,0,Utilities,"$79,042 ","2,735",28.9,NASDAQ
LAYN,US5210501046,2508018,LAYNE CHRISTENSEN CO.,0,Producer Durables,"$78,909 ","5,188",15.21,NASDAQ
UAM,US91338E1010,B3LGWH8,UNIVERSAL AMERICAN CORP.,0,Health Care,"$78,829 ","9,866",7.99,New York Stock Exchange Inc.
FRNK,US35353C1027,B5BF213,FRANKLIN FINANCIAL CORP. VIRGINIA,0,Financial Services,"$78,691 ","3,807",20.67,NASDAQ
PSTB,US70086Y1055,B1LJ7C3,PARK STERLING CORP.,0,Financial Services,"$78,638 ","11,480",6.85,NASDAQ
JIVE,US47760A1088,B7DX5W1,JIVE SOFTWARE INC.,0,Technology,"$78,565 ","10,406",7.55,NASDAQ
TLMR,US87482X1019,B74TNW4,TALMER BANCORP INC CLASS A,0,Financial Services,"$78,438 ","5,643",13.9,NASDAQ
LNDC,US5147661046,2517058,LANDEC CORP.,0,Materials & Processing,"$78,359 ","6,802",11.52,NASDAQ
RAIL,US3570231007,B06T0P5,FREIGHTCAR AMERICA INC.,0,Producer Durables,"$78,260 ","3,063",25.55,NASDAQ
WWE,US98156Q1085,2503529,WORLD WRESTLING ENTERTAINMENT INC.,0,Consumer Discretionary,"$78,193 ","6,994",11.18,New York Stock Exchange Inc.
FGL,US3157851052,BH4HLK2,FIDELITY & GUARANTY LIFE ORD,0,Financial Services,"$77,989 ","3,513",22.2,New York Stock Exchange Inc.
ENTR,US29384R1059,B29VF13,ENTROPIC COMMUNICATIONS INC.,0,Technology,"$77,875 ","23,316",3.34,NASDAQ
MGI,US60935Y2081,B4L5089,MONEYGRAM INTERNATIONAL INC,0,Financial Services,"$77,802 ","5,679",13.7,NASDAQ
SRI,US86183P1021,2111977,STONERIDGE INC.,0,Consumer Discretionary,"$77,699 ","7,248",10.72,New York Stock Exchange Inc.
EIGI,US29272B1052,BFRBX78,ENDURANCE INTERNATIONAL GROUP HOLD,0,Technology,"$77,718 ","5,723",13.58,NASDAQ
ANV,US0193441005,B1VPN45,ALLIED NEVADA GOLD CORP,0,Materials & Processing,"$77,614 ","27,233",2.85,Nyse Mkt Llc
BELFB,US0773473006,2279897,BEL FUSE INC. CL B,0,Technology,"$76,896 ","2,893",26.58,NASDAQ
AGIO,US00847X1046,BCBVTX1,AGIOS PHARMACEUTICALS INC,0,Health Care,"$76,851 ","1,796",42.79,NASDAQ
AXDX,US00430H1023,B8QZWL9,ACCELERATE DIAGNOSTICS INC,0,Health Care,"$76,835 ","3,087",24.89,NASDAQ
SCLN,US80862K1043,2779579,SCICLONE PHARMACEUTICALS INC.,0,Health Care,"$76,725 ","14,898",5.15,NASDAQ
GLPW,US37941P3064,B2PJYB4,GLOBAL POWER EQUIPMENT GROUP INC.,0,Producer Durables,"$76,674 ","4,583",16.73,NASDAQ
ECHO,US27875T1016,B4M7GZ3,ECHO GLOBAL LOGISTICS INC,0,Producer Durables,"$76,653 ","3,891",19.7,NASDAQ
TITN,US88830R1014,B29H3T5,TITAN MACHINERY INC.,0,Producer Durables,"$76,546 ","4,508",16.98,NASDAQ
SREV,US81763U1007,B4YD5Q3,SERVICESOURCE INTERNATIONAL INC.,0,Producer Durables,"$76,492 ","15,969",4.79,NASDAQ
CAC,US1330341082,2116659,CAMDEN NATIONAL CORP.,0,Financial Services,"$76,397 ","2,057",37.14,NASDAQ
KWK,US74837R1041,2401247,QUICKSILVER RESOURCES INC.,0,Energy,"$76,258 ","30,503",2.5,New York Stock Exchange Inc.
LGIH,US50187T1060,BG3G1B4,LGI HOMES INC,0,Consumer Discretionary,"$76,258 ","4,246",17.96,NASDAQ
MVC,US5538291023,2593218,MVC CAPITAL INC,0,Financial Services,"$76,198 ","6,145",12.4,New York Stock Exchange Inc.
CRMT,US03062T1051,2813961,AMERICAS CAR-MART INC.,0,Consumer Discretionary,"$76,106 ","2,076",36.66,NASDAQ
KRO,US50105F1057,2166397,KRONOS WORLDWIDE INC.,0,Materials & Processing,"$75,874 ","5,280",14.37,New York Stock Exchange Inc.
PGNX,US7431871067,2152501,PROGENICS PHARMACEUTICALS INC.,0,Health Care,"$75,833 ","21,917",3.46,NASDAQ
NC,US6295791031,2616977,NACCO INDUSTRIES INC. CL A,0,Producer Durables,"$75,804 ","1,376",55.09,New York Stock Exchange Inc.
GALE,US3632561086,B7632D8,GALENA BIOPHARMA INC.,0,Health Care,"$75,737 ","31,426",2.41,NASDAQ
TTS,US88677Q1094,B8394K7,TILE SHOP HOLDINGS INC.,0,Consumer Discretionary,"$75,552 ","4,840",15.61,NASDAQ
WLT,US93317Q1058,2951805,WALTER ENERGY INC.,0,Energy,"$75,391 ","16,461",4.58,New York Stock Exchange Inc.
AMRE,US03216B2088,B832L94,AMREIT INC.,0,Financial Services,"$75,365 ","4,208",17.91,New York Stock Exchange Inc.
ECYT,US29269A1025,B40DYZ9,ENDOCYTE INC,0,Health Care,"$75,085 ","11,732",6.4,NASDAQ
DCO,US2641471097,2283229,DUCOMMUN INC.,0,Producer Durables,"$74,909 ","2,792",26.83,New York Stock Exchange Inc.
ZLTQ,US98933Q1085,B715V43,ZELTIQ AESTHETICS INC,0,Health Care,"$74,947 ","4,545",16.49,NASDAQ
SGI,US82706L1089,B081PV0,SILICON GRAPHICS INTERNATIONAL COR,0,Technology,"$74,825 ","8,571",8.73,NASDAQ
SENEA,US8170705011,2781626,SENECA FOODS CORP. CL A,0,Consumer Staples,"$74,695 ","2,319",32.21,NASDAQ
PGTI,US69336V1017,B17V2N9,PGT INC.,0,Materials & Processing,"$74,394 ","8,701",8.55,NASDAQ
HVB,US4441721002,B019CT8,HUDSON VALLEY HOLDING CORP.,0,Financial Services,"$74,410 ","4,007",18.57,New York Stock Exchange Inc.
CSV,US1439051079,2177786,CARRIAGE SERVICES INC.,0,Consumer Discretionary,"$74,285 ","4,150",17.9,New York Stock Exchange Inc.
AI,US0413562051,2516817,ARLINGTON ASSET INVESTMENT CORP. C,0,Financial Services,"$74,195 ","2,666",27.83,New York Stock Exchange Inc.
FST,US3460917053,2712121,FOREST OIL CORP.,0,Energy,"$74,059 ","30,987",2.39,New York Stock Exchange Inc.
FDEF,US32006W1062,2356701,FIRST DEFIANCE FINANCIAL CORP.,0,Financial Services,"$74,026 ","2,565",28.86,NASDAQ
GBLI,IE00B5NH3H04,B5NH3H0,GLOBAL INDEMNITY PLC,0,Financial Services,"$73,821 ","2,714",27.2,NASDAQ
PNX,US71902E6041,B8BT6C5,PHOENIX COS. INC.,0,Financial Services,"$73,790 ","1,570",47,New York Stock Exchange Inc.
OABC,US68216R1077,B3LPR92,OMNIAMERICAN BANCORP INC.,0,Financial Services,"$73,741 ","3,016",24.45,NASDAQ
BKMU,US0637501034,2734921,BANK MUTUAL CORP.,0,Financial Services,"$73,688 ","11,828",6.23,NASDAQ
YDKN,US9843051023,BB3KVY4,YADKIN FINANCIAL CORP.,0,Financial Services,"$73,465 ","3,781",19.43,NASDAQ
YORW,US9871841089,2425292,YORK WATER CO.,0,Utilities,"$73,417 ","3,539",20.75,NASDAQ
PRTA,IE00B91XRN20,B91XRN2,PROTHENA PLC,0,Health Care,"$73,290 ","3,365",21.78,NASDAQ
IXYS,US46600W1062,2243591,IXYS CORP.,0,Technology,"$73,225 ","6,585",11.12,NASDAQ
ARO,US0078651082,2872092,AEROPOSTALE INC.,0,Consumer Discretionary,"$73,133 ","21,384",3.42,New York Stock Exchange Inc.
UVE,US91359V1070,2912374,UNIVERSAL INSURANCE HOLDINGS INC,0,Financial Services,"$72,627 ","5,561",13.06,New York Stock Exchange Inc.
OME,US68210P1075,2232652,OMEGA PROTEIN CORP.,0,Consumer Staples,"$72,278 ","4,971",14.54,New York Stock Exchange Inc.
SCVL,US8248891090,2805474,SHOE CARNIVAL INC.,0,Consumer Discretionary,"$72,198 ","3,782",19.09,NASDAQ
PFBC,US7403674044,2763602,PREFERRED BANK LOS ANGELES,0,Financial Services,"$72,163 ","3,076",23.46,NASDAQ
TWIN,US9014761012,2908685,TWIN DISC INC.,0,Producer Durables,"$72,096 ","2,147",33.58,NASDAQ
QTM,US7479062041,2441696,QUANTUM CORP.,0,Technology,"$72,060 ","61,590",1.17,New York Stock Exchange Inc.
AROW,US0427441029,2051374,ARROW FINANCIAL CORP.,0,Financial Services,"$71,958 ","2,757",26.1,NASDAQ
MCGC,US58047P1075,2823391,MCG CAPITAL CORP.,0,Financial Services,"$71,782 ","20,627",3.48,NASDAQ
FBNK,US3198501039,B3ZHVN6,FIRST CONNECTICUT BANCORP INC,0,Financial Services,"$71,672 ","4,642",15.44,NASDAQ
GERN,US3741631036,2370381,GERON CORP.,0,Health Care,"$71,419 ","34,336",2.08,NASDAQ
PETS,US7163821066,2143099,PETMED EXPRESS INC.,0,Consumer Staples,"$71,103 ","5,190",13.7,NASDAQ
CBEY,US1498471051,B0GWDQ6,CBEYOND INC.,0,Utilities,"$70,836 ","7,112",9.96,NASDAQ
MCHX,US56624R1086,2238940,MARCHEX INC. CL B,0,Consumer Discretionary,"$70,825 ","6,613",10.71,NASDAQ
EVC,US29382R1077,2615112,ENTRAVISION COMMUNICATIONS CORP.,0,Consumer Discretionary,"$70,758 ","12,912",5.48,New York Stock Exchange Inc.
ACHN,US00448Q2012,B17T9T8,ACHILLION PHARMACEUTICALS INC.,0,Health Care,"$70,695 ","24,547",2.88,NASDAQ
CBPX,US2111711030,BJBQ1S4,CONTINENTAL BUILDING PRODUCTS INC,0,Materials & Processing,"$70,685 ","4,185",16.89,New York Stock Exchange Inc.
VSEC,US9182841000,2926773,VSE CORP.,0,Producer Durables,"$70,631 ","1,052",67.14,NASDAQ
XON,US46122T1025,BCRYC02,INTREXON CORP,0,Health Care,"$70,487 ","3,002",23.48,New York Stock Exchange Inc.
CIA,US1747401008,2199478,CITIZENS INC. CL A,0,Financial Services,"$70,463 ","10,124",6.96,New York Stock Exchange Inc.
ZIOP,US98973P1012,B0HZZ46,ZIOPHARM ONCOLOGY INC.,0,Health Care,"$70,346 ","17,499",4.02,NASDAQ
KEM,US4883602074,2487612,KEMET CORP.,0,Technology,"$70,153 ","11,751",5.97,New York Stock Exchange Inc.
PCO,US70686R1041,B6WCX39,PENDRELL CORP.,0,Utilities,"$69,831 ","42,067",1.66,NASDAQ
BCOV,US10921T1016,B4XS3D2,BRIGHTCOVE INC,0,Technology,"$69,783 ","7,408",9.42,NASDAQ
CHDX,US1694671074,2397302,CHINDEX INTERNATIONAL INC.,0,Health Care,"$69,785 ","2,926",23.85,NASDAQ
FBNC,US3189101062,2351494,FIRST BANCORP (NORTH CAROLINA),0,Financial Services,"$69,667 ","3,892",17.9,NASDAQ
INTL,US46116V1052,2456441,INTL FCSTONE INC.,0,Financial Services,"$69,489 ","3,716",18.7,NASDAQ
RARE,US90400D1081,BJ62Z18,ULTRAGENYX PHARMACEUTICAL INC,0,Health Care,"$69,493 ","1,957",35.51,NASDAQ
EOPN,US29788A1043,B8BZB40,E2OPEN INC.,0,Technology,"$69,252 ","3,871",17.89,NASDAQ
ENT,US37951D1028,B43P7M0,GLOBAL EAGLE ENTERTAINMENT INC.,0,Technology,"$69,287 ","6,316",10.97,NASDAQ
FUBC,US33740N1054,B2Q5S97,1ST UNITED BANCORP INC.,0,Financial Services,"$69,008 ","7,987",8.64,NASDAQ
FBRC,US30247C4006,B8N06L5,FBR & CO.,0,Financial Services,"$68,832 ","2,503",27.5,NASDAQ
PEBO,US7097891011,2679419,PEOPLES BANCORP INC. (OHIO),0,Financial Services,"$68,593 ","2,747",24.97,NASDAQ
VCRA,US92857F1075,B76LYJ2,VOCERA COMMUNICATIONS INC,0,Technology,"$68,481 ","5,554",12.33,New York Stock Exchange Inc.
SZMK,US83013P1057,BJT14B5,SIZMEK INC,0,Consumer Discretionary,"$68,195 ","6,980",9.77,NASDAQ
UCP,US90265Y1064,BC9LTT9,UCP INC CLASS A,0,Financial Services,"$68,090 ","5,040",13.51,New York Stock Exchange Inc.
CLMS,US12811R1041,B02J6B7,CALAMOS ASSET MANAGEMENT INC. SHS,0,Financial Services,"$67,854 ","5,160",13.15,NASDAQ
COHU,US1925761066,2208426,COHU INC.,0,Technology,"$67,060 ","6,113",10.97,NASDAQ
FCBC,US31983A1034,2648710,FIRST COMMUNITY BANCSHARES INC,0,Financial Services,"$67,103 ","4,709",14.25,NASDAQ
ERII,US29270J1007,B3B5J07,ENERGY RECOVERY INC.,0,Producer Durables,"$67,023 ","11,779",5.69,NASDAQ
ARPI,US02927E3036,B8W8D86,AMERICAN RESIDENTIAL PROPERTIES RE,0,Financial Services,"$66,824 ","3,618",18.47,New York Stock Exchange Inc.
CRD.B,US2246331076,2232072,CRAWFORD & CO. CL B,0,Financial Services,"$66,737 ","6,667",10.01,New York Stock Exchange Inc.
UTI,US9139151040,2002543,UNIVERSAL TECHNICAL INSTITUTE INC.,0,Consumer Discretionary,"$66,481 ","5,634",11.8,New York Stock Exchange Inc.
PCBK,US69412V1089,2433972,PACIFIC CONTINENTAL CORP.,0,Financial Services,"$66,343 ","4,766",13.92,NASDAQ
ACW,US00439T2069,B60CN20,ACCURIDE CORP.,0,Producer Durables,"$66,229 ","12,496",5.3,New York Stock Exchange Inc.
CERS,US1570851014,2222471,CERUS CORP.,0,Health Care,"$66,186 ","15,834",4.18,NASDAQ
AHP,US0441021013,BG6N9J6,ASHFORD HOSPITALITY PRIME REIT INC,0,Financial Services,"$66,150 ","3,954",16.73,New York Stock Exchange Inc.
CSS,US1259061075,2160690,CSS INDUSTRIES INC.,0,Consumer Discretionary,"$66,051 ","2,619",25.22,New York Stock Exchange Inc.
OLP,US6824061039,2659615,ONE LIBERTY PROPERTIES INC.,0,Financial Services,"$65,729 ","3,029",21.7,New York Stock Exchange Inc.
OPY,US6837971042,B42G8D2,OPPENHEIMER HOLDINGS INC.,0,Financial Services,"$65,542 ","2,695",24.32,New York Stock Exchange Inc.
SEAC,US8116991071,2803649,SEACHANGE INTERNATIONAL INC.,0,Technology,"$65,498 ","7,572",8.65,NASDAQ
TPH,US87265H1095,B92CQF3,TRI POINTE HOMES INC,0,Consumer Discretionary,"$65,369 ","4,119",15.87,New York Stock Exchange Inc.
CHFN,US16122W1080,B8T1SQ1,CHARTER FINANCIAL CORP.,0,Financial Services,"$65,364 ","5,953",10.98,NASDAQ
NMBL,US65440R1014,BH3XGB7,NIMBLE STORAGE INC,0,Technology,"$65,329 ","2,713",24.08,New York Stock Exchange Inc.
IDT,US4489475073,2757304,IDT CORP. CL B,0,Utilities,"$65,238 ","3,961",16.47,New York Stock Exchange Inc.
CRY,US2289031005,2239017,CRYOLIFE INC.,0,Health Care,"$65,225 ","7,144",9.13,New York Stock Exchange Inc.
AFOP,US0186803062,2679817,ALLIANCE FIBER OPTIC PRODUCTS INC,0,Technology,"$65,151 ","3,043",21.41,NASDAQ
OSIR,US68827R1086,B17W931,OSIRIS THERAPEUTICS INC.,0,Health Care,"$65,042 ","4,240",15.34,NASDAQ
WSR,US9660842041,B6452T5,WHITESTONE REIT,0,Financial Services,"$64,766 ","4,433",14.61,New York Stock Exchange Inc.
MN,US56382Q1022,B5L94X1,MANNING & NAPIER INC.,0,Financial Services,"$64,763 ","3,610",17.94,New York Stock Exchange Inc.
TAXI,US5839281061,2580447,MEDALLION FINANCIAL CORP.,0,Financial Services,"$64,768 ","4,787",13.53,NASDAQ
REXR,US76169C1009,BC9ZHL9,REXFORD INDUSTRIAL REALTY REIT INC,0,Financial Services,"$64,496 ","4,448",14.5,New York Stock Exchange Inc.
ETM,US2936391000,2382892,ENTERCOM COMMUNICATIONS CORP. CL A,0,Consumer Discretionary,"$64,437 ","6,178",10.43,New York Stock Exchange Inc.
ORBC,US68555P1003,B19FR01,ORBCOMM INC,0,Utilities,"$64,283 ","9,905",6.49,NASDAQ
RVNC,US7613301099,BJFSR99,REVANCE THERAPEUTICS INC,0,Health Care,"$64,230 ","2,117",30.34,NASDAQ
RTIX,US74975N1054,2589110,RTI SURGICAL INC,0,Health Care,"$64,181 ","15,066",4.26,NASDAQ
HPTX,US44915N1019,B7Y2TK3,HYPERION THERAPEUTICS INC,0,Health Care,"$64,168 ","2,381",26.95,NASDAQ
UNIS,US90478E1038,B61FS45,UNILIFE CORP,0,Health Care,"$63,906 ","22,423",2.85,NASDAQ
CBK,US1710461054,2121835,CHRISTOPHER & BANKS CORP.,0,Consumer Discretionary,"$63,905 ","9,538",6.7,New York Stock Exchange Inc.
DGII,US2537981027,2269661,DIGI INTERNATIONAL INC.,0,Technology,"$63,722 ","6,874",9.27,NASDAQ
GFIG,US3616522096,B05KYY6,GFI GROUP INC.,0,Financial Services,"$63,510 ","18,250",3.48,New York Stock Exchange Inc.
PPHM,US7136613046,2880017,PEREGRINE PHARMACEUTICALS INC.,0,Health Care,"$63,263 ","35,945",1.76,NASDAQ
CRAI,US12618T1051,2240622,CRA INTERNATIONAL INC.,0,Producer Durables,"$63,180 ","2,813",22.46,NASDAQ
BPI,US10807M1053,B3VVNF8,BRIDGEPOINT EDUCATION INC.,0,Consumer Discretionary,"$63,217 ","4,611",13.71,New York Stock Exchange Inc.
CVGI,US2026081057,B02GMS7,COMMERCIAL VEHICLE GROUP INC.,0,Producer Durables,"$63,079 ","6,463",9.76,NASDAQ
OCFC,US6752341080,2125901,OCEANFIRST FINANCIAL CORP.,0,Financial Services,"$63,035 ","3,795",16.61,NASDAQ
NVEC,US6294452064,2072126,NVE CORP.,0,Technology,"$62,926 ","1,197",52.57,NASDAQ
RBCAA,US7602812049,2277114,REPUBLIC BANCORP INC CLASS A,0,Financial Services,"$62,806 ","2,618",23.99,NASDAQ
CECO,US1416651099,2143646,CAREER EDUCATION CORP.,0,Consumer Discretionary,"$62,740 ","13,406",4.68,NASDAQ
FMI,US3504651007,BDX85T5,FOUNDATION MEDICINE INC,0,Health Care,"$62,302 ","2,583",24.12,NASDAQ
PTCT,US69366J2006,B17VCN9,PTC THERAPEUTICS INC,0,Health Care,"$62,209 ","2,535",24.54,NASDAQ
PATK,US7033431039,2673154,PATRICK INDUSTRIES INC,0,Materials & Processing,"$62,184 ","1,616",38.48,NASDAQ
BDE,US09202G1013,2250193,BLACK DIAMOND INC.,0,Consumer Discretionary,"$61,971 ","5,583",11.1,NASDAQ
PIKE,US7212831090,B0FBMR8,PIKE CORP,0,Utilities,"$61,617 ","6,801",9.06,New York Stock Exchange Inc.
KIRK,US4974981056,2960920,KIRKLANDS INC.,0,Consumer Discretionary,"$61,414 ","3,293",18.65,NASDAQ
TNK,MHY8565N1022,B29VHY0,TEEKAY TANKERS LTD. CL A,0,Producer Durables,"$61,376 ","16,588",3.7,New York Stock Exchange Inc.
SALE,US76132B1061,BC9S183,RETAILMENOT INC SERIES,0,Technology,"$61,306 ","2,480",24.72,NASDAQ
AMSWA,US0296831094,2029575,AMERICAN SOFTWARE INC. CL A,0,Technology,"$61,270 ","6,214",9.86,NASDAQ
CTG,US2054771025,2215114,COMPUTER TASK GROUP INC,0,Technology,"$61,097 ","4,084",14.96,NASDAQ
PLUS,US2942681071,2597748,EPLUS INC.,0,Technology,"$60,969 ","1,077",56.61,NASDAQ
SGK,US8063731066,2782135,SCHAWK INC. CL A,0,Producer Durables,"$60,994 ","3,021",20.19,New York Stock Exchange Inc.
BIRT,US00508B1026,2275185,ACTUATE CORP.,0,Technology,"$60,905 ","12,931",4.71,NASDAQ
CHGG,US1630921096,BG6N6K6,CHEGG INC,0,Consumer Discretionary,"$60,728 ","9,670",6.28,New York Stock Exchange Inc.
FDUS,US3165001070,B3RV2F5,FIDUS INVESTMENT CORP.,0,Financial Services,"$60,650 ","3,209",18.9,NASDAQ
BWINB,US0577552096,2072870,BALDWIN & LYONS INC. CL B,0,Financial Services,"$60,598 ","2,337",25.93,NASDAQ
WTBA,US95123P1066,2408840,WEST BANCORP,0,Financial Services,"$60,374 ","3,993",15.12,NASDAQ
ARC,US00191G1031,B6XSGQ0,ARC DOCUMENT SOLUTIONS INC.,0,Technology,"$60,278 ","9,568",6.3,New York Stock Exchange Inc.
TBNK,US88145X1081,B3MY9Y7,TERRITORIAL BANCORP INC.,0,Financial Services,"$60,211 ","2,892",20.82,NASDAQ
PLXT,US6934171074,2406059,PLX TECHNOLOGY INC.,0,Technology,"$60,061 ","9,766",6.15,NASDAQ
NES,US67091K2033,BH0WQC8,NUVERRA ENVIRONMENTAL SOLUTIONS IN,0,Energy,"$59,588 ","3,528",16.89,New York Stock Exchange Inc.
DXLG,US25065K1043,B86P8R7,DESTINATION XL GROUP INC.,0,Consumer Discretionary,"$59,604 ","10,837",5.5,NASDAQ
POZN,US73941U1025,2648237,POZEN INC.,0,Health Care,"$59,530 ","6,819",8.73,NASDAQ
AHC,US0012821023,B2NWXY1,AH BELO CORP-A,0,Consumer Discretionary,"$59,365 ","4,943",12.01,New York Stock Exchange Inc.
PPBI,US69478X1054,2767217,PACFIC PREMIER BANCORP INC,0,Financial Services,"$59,366 ","4,033",14.72,NASDAQ
DMRC,US25381B1017,B3F05P5,DIGIMARC CORP,0,Technology,"$59,126 ","1,883",31.4,NASDAQ
NKSH,US6348651091,2532556,NATIONAL BANKSHARES INC.,0,Financial Services,"$59,151 ","1,810",32.68,NASDAQ
KPTI,US48576U1060,BG3FZW0,KARYOPHARM THERAPEUTICS INC,0,Health Care,"$59,074 ","2,347",25.17,NASDAQ
KRNY,US4871691048,B034L83,KEARNY FINANCIAL CORP.,0,Financial Services,"$59,083 ","3,984",14.83,NASDAQ
KOPN,US5006001011,2492412,KOPIN CORP.,0,Technology,"$58,941 ","17,647",3.34,NASDAQ
IMMU,US4529071080,2457961,IMMUNOMEDICS INC.,0,Health Care,"$58,781 ","16,891",3.48,NASDAQ
PGC,US7046991078,2307732,PEAPACK-GLADSTONE FINANCIAL CORP.,0,Financial Services,"$58,522 ","2,900",20.18,NASDAQ
CZNC,US1729221069,2420662,CITIZENS & NORTHERN CORP.,0,Financial Services,"$58,368 ","3,108",18.78,NASDAQ
BMRC,US0634251021,2647375,BANK OF MARIN BANCORP,0,Financial Services,"$58,360 ","1,315",44.38,NASDAQ
CTRL,US21240D1072,BC163D4,CONTROL4 CORP,0,Producer Durables,"$58,193 ","3,066",18.98,NASDAQ
AOI,US0187721032,2269865,ALLIANCE ONE INTERNATIONAL INC.,0,Consumer Staples,"$58,132 ","23,631",2.46,New York Stock Exchange Inc.
BKYF,US0628961056,2603797,BANK OF KENTUCKY FINANCIAL CORP.,0,Financial Services,"$58,106 ","1,675",34.69,NASDAQ
PFMT,US71377E1055,B835PW4,PERFORMANT FINANCIAL CORP.,0,Producer Durables,"$58,072 ","5,854",9.92,NASDAQ
SBY,US82735Q1022,B91NKY4,SILVER BAY REALTY REIT CORP TRUST,0,Financial Services,"$57,985 ","3,640",15.93,New York Stock Exchange Inc.
AAOI,US03823U1025,BDW0D09,APPLIED OPTOELECTRONICS INC,0,Technology,"$57,890 ","2,741",21.12,NASDAQ
SUBK,US8647391072,2857981,SUFFOLK BANCORP,0,Financial Services,"$57,799 ","2,562",22.56,NASDAQ
ARSD,US0384651008,2047146,ARABIAN AMERICAN DEVELOPMENT CO.,0,Energy,"$57,798 ","5,207",11.1,New York Stock Exchange Inc.
PTLA,US7370101088,B93PNR2,PORTOLA PHARMACEUTICALS INC,0,Health Care,"$57,793 ","2,572",22.47,NASDAQ
BFIN,US06643P1049,B038282,BANKFINANCIAL CORP.,0,Financial Services,"$57,305 ","5,489",10.44,NASDAQ
